,pg_losses,entropy_losses,value_losses
0,-0.010757302603451535,-7.066953492164612,475.2180492401123
1,-0.006368093160563149,-7.029578554630279,929.271000289917
2,-0.017207836755551396,-7.007194198668003,207.63945248126984
3,-0.018197146951570174,-6.96513657271862,140.1311660051346
4,-0.01237574107653927,-6.906496658921242,280.87895107269287
5,-0.014116531575564296,-6.8443018540740015,317.11835498809813
6,-0.008758791156287771,-6.813960085809231,215.1792537212372
7,-0.02218091911636293,-6.741664803028106,10.195670315623284
8,-0.008263009809888899,-6.727271619439125,68.96465883255004
9,-0.007501137559302151,-6.721492075920105,60.13079406619072
10,-0.006482210336253047,-6.713221195340156,167.35648853778838
11,-0.011062629509251565,-6.682708241045475,4.961327930539847
12,-0.005501108554017265,-6.672510187327862,27.09440522491932
13,-0.005751036381116137,-6.661079981923104,15.755181576311589
14,-0.0055089764355216175,-6.64493525326252,133.07465369701384
15,-0.009529729073983617,-6.645189742743969,10.674056992679834
16,-0.008932906651170924,-6.634368605911732,18.955033811926842
17,-0.0063638438237831,-6.609710593521595,17.87101107388735
18,-0.006140664487611502,-6.592048770189285,78.20119830965996
19,-0.007449216139502823,-6.55542254447937,25.592703153192996
20,-0.011007540335413069,-6.537073835730553,8.485659991949797
21,-0.010187742811103817,-6.557139985263348,20.144069293141364
22,-0.007622678609914146,-6.568748465180397,23.28297251164913
23,-0.006292103877058253,-6.5693282157182695,82.82692589759827
24,-0.008406193743576295,-6.57191266566515,6.513521536439657
25,-0.007988032708817627,-6.575010539591313,18.676900263130666
26,-0.007757050696818623,-6.57770289927721,5.636854984611273
27,-0.005860046685847919,-6.569436398148537,54.9926961004734
28,-0.00738564050552668,-6.565500977635383,10.783674830198288
29,-0.007164032809669152,-6.55424415320158,22.636290109157564
30,-0.011801101843593642,-6.54105269908905,6.492533565312624
31,-0.006614300319051835,-6.536613970994949,42.31468193531036
32,-0.009749637382628861,-6.5175011336803435,8.846195469796658
33,-0.006486402099835686,-6.487990349531174,15.564999602735043
34,-0.01184444596292451,-6.469011749327183,17.380690594017505
35,-0.008677023352356627,-6.454957658052445,22.691315200924873
36,-0.007400899767526425,-6.457060572504997,47.67397289872169
37,-0.008039912022650243,-6.413869225978852,6.003375323861837
38,-0.009277462054160423,-6.404528500139714,16.826763854920863
39,-0.01011048810032662,-6.431482887268066,15.380230295658112
40,-0.008245463372441008,-6.428835791349411,57.60137307047844
41,-0.009683158094412647,-6.400911289453506,3.9120631225407125
42,-0.008606829913333058,-6.377806141972542,17.279559460282325
43,-0.010617584749707022,-6.387930780649185,5.602597059309483
44,-0.005058688431745395,-6.387057401239872,43.83771352171898
45,-0.009554046708217356,-6.385384279489517,7.894826453924179
46,-0.010771313059376553,-6.38157244771719,13.811576014757156
47,-0.006944129020848777,-6.355970722436905,15.716100105643273
48,-0.0061658482416532935,-6.336510092020035,33.67221746742725
